id,name,brand,street,place,lat,lng,city_search
77b0311b-c917-4d2b-a006-cd724d4f5b66,Qpt Essen-Ueberruhr,QPT,Ueberruhrstr.,Essen-Ueberruhr,51.42168,7.08882,Essen
51d4b64d-a095-1aa0-e100-80009459e03a,JET GELSENKIRCHEN SCHWARZMUEHLENSTR. 111,JET,SCHWARZMUEHLENSTR.,GELSENKIRCHEN,51.49731,7.08248,Essen
005056ba-7cb6-1ed2-bceb-ad4135c74d43,star Tankstelle,STAR,Überruhrstraße,Essen,51.420696,7.091678,Essen
19769a56-55fd-8f36-a0ae-a2d30c2893e1,Tramin Tankcenter Heisingen,Tramin,Heisinger Str.,Essen,51.404394,7.065466,Essen
3e49c006-9047-48be-af33-867812cb5e13,Aral Tankstelle,ARAL,Karnaper Straße,Essen,51.51737,7.007558,Essen
2c6b897b-bb60-44ec-b7fb-566781b5b3a8,OIL! Tankstelle Essen,OIL!,Von-Ossietzky-Ring 1,Essen,51.4371,7.10744,Essen
c02451ff-23c1-4dd0-8b51-a9a9e3456ac4,Aral Tankstelle,ARAL,Heidhauser Straße,Essen,51.388103,7.0226,Essen
d2b759c5-cb78-4d04-99a9-bb0335955f4b,BFT-Service Center Lipinski,Frei,Rotthauser Str.,Gelsenkirchen,51.503798,7.0916,Essen
51d4b638-a095-1aa0-e100-80009459e03a,Supermarkt-Tankstelle BOCHUM OTTOSTR. 40 - 43,Supermarkt-Tankstelle,OTTOSTR.,BOCHUM,51.47204,7.12207,Essen
5d7cfe3b-781a-415a-8d4e-ad93161915c0,Shell Gelsenkirchen Junkerweg 23,Shell,Junkerweg,Gelsenkirchen,51.499081,7.102117,Essen
37ac7002-982a-4039-bdee-0c8256f3143e,Automatentankstelle,Markant (Tankautomat),Zum Bauverein,Gelsenkirchen,51.5269,7.01837,Essen
85292be1-14c1-42a8-8de0-29db31af18c1,Sb Essen Deipenbecktal 201,SB,Deipenbecktal,Essen,51.41504,7.106064,Essen
005056ba-7cb6-1ed2-bceb-9a0bd7ad0d3b,star Tankstelle,STAR,Heidhauser Straße,Essen,51.381901,7.021786,Essen
5280826b-e37d-474a-8640-0044cfa87965,Aral Tankstelle,ARAL,Kupferdreher Straße,Essen,51.396835,7.085488,Essen
c1b01ea2-e578-44d8-9151-aa05319abd95,Aral Tankstelle,ARAL,Berliner Straße,Bochum,51.46526,7.131056,Essen
3a0abb0b-3c8b-4d35-b9b5-0ec49ee51947,TotalEnergies Bochum,TotalEnergies,Berliner Str.,Bochum,51.478273,7.12671,Essen
11f62433-4037-4681-be53-b6981b885480,Aral Tankstelle,ARAL,Bochumer Straße,Gelsenkirchen,51.496243,7.114437,Essen
c94e13a2-0cc5-4651-b44c-02df1f0f56a9,Shell Gelsenkirchen Grothusstr. 23,Shell,Grothusstr.,Gelsenkirchen,51.521282,7.074266,Essen
51d4b4ba-a095-1aa0-e100-80009459e03a,JET GELSENKIRCHEN GROTHUSSTR. 21,JET,GROTHUSSTR.,GELSENKIRCHEN,51.52184,7.0731,Essen
005056ba-7cb6-1ed2-bceb-71c090370d23,star Tankstelle,STAR,Grothusstraße,Gelsenkirchen,51.524126,7.067192,Essen
f17814b1-dff1-4984-a621-4c84f6cf4525,TotalEnergies Gelsenkirchen,TotalEnergies,Grothusstr.,Gelsenkirchen,51.52028,7.078772,Essen
ddb99e77-ad94-46ae-aef5-c31752a0b215,Aral Tankstelle,ARAL,Gewerkenstraße,Gelsenkirchen,51.519657,7.081889,Essen
f9dcf4a6-bf53-415e-82fd-1bd9a16d83b2,SB Gelsenkirchen Ueckendorfer Str. 215,SB,Ueckendorfer Str.,Gelsenkirchen,51.4925,7.12328,Essen
005056ba-7cb6-1ed2-bceb-af46afab8d45,star Tankstelle,STAR,Schalker Straße,Gelsenkirchen,51.517064,7.090903,Essen
f5d183fa-e7a6-4325-bf6b-2938f3ec392e,Sb Gelsenkirchen Bottroper Str. 52,Sb,Bottroper Str.,Gelsenkirchen,51.537121,7.01393,Essen
ece5a9ce-b844-4df7-af74-202fc7bad174,TotalEnergies Gelsenkirchen,TotalEnergies,Heinrichplatz,Gelsenkirchen,51.512288,7.111116,Essen
005056ba-7cb6-1ed2-bceb-6ef642fc2d23,star Tankstelle,STAR,Westenfelder Straße,Bochum,51.47214,7.14493,Essen
005056ba-7cb6-1ed2-bceb-758ef79b8d25,star Tankstelle,STAR,Florastraße,Gelsenkirchen,51.51674,7.110031,Essen
a68791ff-0a7a-4a12-89ba-6dbfa53a24b6,Aral Tankstelle,ARAL,Kurt-Schumacher-Straße,Gelsenkirchen,51.532883,7.077537,Essen
51d4b709-a095-1aa0-e100-80009459e03a,JET GELSENKIRCHEN KAERNTENER RING 68,JET,KAERNTENER RING,GELSENKIRCHEN,51.54368,7.02949,Essen
c286f6db-1497-481a-83d5-d0991453a8f7,Aral Tankstelle,ARAL,Bochumer Straße,Bochum,51.479443,7.14988,Essen
0c047f75-6b36-478d-a5f3-b0f528097bd6,Michael Bien,Markant,Westfälische Str.,Bochum,51.46224,7.15474,Essen
f741f52b-7761-4035-9e65-d7b033fbcb99,Shell Bochum A40 Ruhrschnellweg,Shell,A40 Ruhrschnellweg,Bochum,51.475983,7.152908,Essen
03c22aa8-6cfe-455b-9eab-14c08fd663ad,Michael Zimmermann,Westfalen,Brüsseler Str.,Gelsenkirchen,51.51373,7.12315,Essen
5d757ca4-826b-4cab-8131-e801e55ea6f3,Aral Tankstelle,ARAL,Horster Straße,Gladbeck,51.54656,7.012883,Essen
e1a15081-258d-9107-e040-0b0a3dfe563c,"Bochum, Zollstr. 233",HEM,Zollstr.,Bochum,51.445449,7.159824,Essen
d753f9d5-9b2b-4680-824f-2e0ae3d4ef3a,Sb Gelsenkirchen Hüller/Posener Str.,SB,Hüller/Posener Str.,Gelsenkirchen,51.5182,7.12263,Essen
04cf81c5-014f-4d6b-bb9a-86783ca69bbd,TotalEnergies Hattingen,TotalEnergies,Burgaltendorfer Str.,Hattingen,51.405599,7.139186,Essen
7d5598a6-5853-43f1-a855-461df449134d,Shell Bochum Zeppelindamm 8,Shell,Zeppelindamm,Bochum,51.445689,7.162865,Essen
a64ef08b-8765-42d9-ade0-7e43691d531d,Kuster Energy Tankstellen GmbH,Kuster Energy,Ruhrstrasse,Bochum,51.44501,7.162975,Essen
8c3d36f0-132d-49ee-9d6a-20c4fe58330a,Bft Gladbeck Horster Straße 269,bft,Horster Straße,Gladbeck,51.5508,7.00844,Essen
f0fb000e-f388-4442-ac34-df64f49d78df,Zentraltank Gelsenkirchen,Zentral Tank,Wanner Str.,Gelsenkirchen,51.51633,7.129487,Essen
42977713-10bf-4e32-824e-b61061dc53ad,Esso Tankstelle,ESSO,DR.-C.-OTTO-STR. 12,BOCHUM,51.425263,7.15845,Essen
8cb69302-2cfa-4632-a4fc-d5879ac5a0f7,Esso Tankstelle,ESSO,GRAF-ZEPPELIN-STR. 64,ESSEN,51.367474,6.942068,Essen
cc6cb839-4f4a-2086-3493-66567b29ccf4,Tramin Tankstelle Hattingen,Tramin,Kohlenstraße,Hattingen,51.38421,7.119914,Essen
cd59c7ed-9e60-4ffe-8cd8-f095e020f98c,Aral Tankstelle,ARAL,Bismarckstraße,Gelsenkirchen,51.533142,7.110759,Essen
f5251459-7f8a-417b-a817-256b9135ff6c,Shell Gelsenkirchen Willy-Brand-Allee 52a,Shell,Willy-Brandt-Allee,Gelsenkirchen,51.548572,7.073741,Essen
005056ba-7cb6-1ed2-bceb-9f9ec81b0d3d,star Tankstelle,STAR,Bismarckstraße,Gelsenkirchen,51.536574,7.110728,Essen
005056ba-7cb6-1ed2-bceb-966c48c48d38,star Tankstelle,STAR,Hattinger Straße,Bochum,51.43285,7.171757,Essen
4298d975-af4f-4a56-915d-822b3f8723ab,Automatentankstelle,Markant (Tankautomat),Elsa-Brändström-Str.,Bochum,51.45616,7.17611,Essen
d0b989a0-8db0-4faf-a940-b97973f9f935,Aral Tankstelle,ARAL,Ringstraße,Essen,51.361393,6.943623,Essen
51d4b562-a095-1aa0-e100-80009459e03a,Supermarkt-Tankstelle GELSENKIRCHEN ULRICHSTR. 10,Supermarkt-Tankstelle,ULRICHSTR.,GELSENKIRCHEN,51.55064,7.08761,Essen
cd8b8686-d085-1ed7-a59b-163f66bf05c4,JET BOCHUM HATTINGER STR. 629,JET,HATTINGER STR.,BOCHUM,51.43505,7.1792,Essen
98cc4474-55f0-4b23-a643-8687ad5853ec,Shell Duesseldorf Fischerstr. 9-15,Shell,Fischerstr.,Duesseldorf,51.236184,6.777523,Duesseldorf
51d4b683-a095-1aa0-e100-80009459e03a,JET DUESSELDORF WORRINGER STR. 33,JET,WORRINGER STR.,DUESSELDORF,51.22769,6.7963,Duesseldorf
404b23d9-3446-4b68-ab7e-3fdced82c872,TSB Tankstellenbetriebs-GmbH,Freie Tankstelle,Ahnfeldstr.,Düsseldorf,51.238475,6.797713,Duesseldorf
b5a6d284-d502-425f-bd11-f8acfe874239,Aral Tankstelle,ARAL,Ahnfeldstraße,Düsseldorf,51.241592,6.797076,Duesseldorf
ce4a5ad3-003a-490b-92b4-c00d5a17ce1b,Shell Duesseldorf Kruppstr. 55,Shell,Kruppstr.,Duesseldorf,51.21279,6.797591,Duesseldorf
09ee977e-c04e-4db1-98bf-b507b123423c,SVG Tankstelle Düsseldorf Albertstr.,SVG-Nordrhein eG,Albertstr.,Düsseldorf,51.2206,6.806,Duesseldorf
a0fe47f7-1f70-4786-95d2-edfcdfbe25f1,Düsseldorf Völklinger Straße,Mr. Wash Autoservice AG,Völklinger Straße,Düsseldorf,51.2084733,6.7578747,Duesseldorf
9d92e206-e5b7-4820-8cc0-709112aabca0,Aral Tankstelle,ARAL,Luetticher Straße,Düsseldorf,51.23985,6.744074,Duesseldorf
7d09ea41-77b4-4e0a-b2e1-5611b990ca3c,Aral Tankstelle,ARAL,Luetticher Straße,Düsseldorf,51.24112,6.743643,Duesseldorf
005056ba-7cb6-1ed2-bceb-80c585ca6d2b,star Tankstelle,STAR,Dorotheenstraße,Düsseldorf,51.225475,6.811112,Duesseldorf
a9b14f40-30ee-4550-b998-55f2981c6025,Esso Tankstelle,ESSO,MUENSTERSTR. 245,DUESSELDORF,51.247859,6.796692,Duesseldorf
b30c887a-3f9b-4890-a2c1-60b5f09d98b6,Shell Duesseldorf Aufm Hennekamp 5,Shell,Aufm Hennekamp,Duesseldorf,51.202396,6.781376,Duesseldorf
c27625b7-9c45-4260-8cd1-cd3543dd2ad2,Esso Tankstelle,ESSO,MECUMSTR. 45,DUESSELDORF,51.202875,6.785273,Duesseldorf
86f4e629-3746-4f9f-8cf9-989cf6367afa,Aral Tankstelle,ARAL,Brehmstraße,Düsseldorf,51.247917,6.801548,Duesseldorf
8d3cd774-8fb2-41d4-856a-26b299bfb8d8,Shell Duesseldorf Suedring 9,Shell,Suedring,Duesseldorf,51.200851,6.774994,Duesseldorf
646a461e-2341-4b5f-8f8b-09edc8f7d22c,Esso Tankstelle,ESSO,HEINRICH-EHRHARDT-STR. 14,DUESSELDORF,51.254336,6.782436,Duesseldorf
1241bc5a-5571-4cee-bce0-d0ab82000d8c,Aral Tankstelle,ARAL,Südring,Düsseldorf,51.20101,6.763259,Duesseldorf
ad72e182-4a20-4b5c-8204-92de8d97da3e,TotalEnergies Duesseldorf,TotalEnergies,Suedring,Duesseldorf,51.200071,6.767971,Duesseldorf
e1dc26cc-82e0-4d77-b6ac-9af9d7c0832a,Aral Tankstelle,ARAL,Pariser Straße,Düsseldorf,51.233334,6.727858,Duesseldorf
aa221bd6-3dd1-47ec-a935-e06d4c779a57,Aral Tankstelle,ARAL,Kölner Straße,Düsseldorf,51.209538,6.810053,Duesseldorf
5125f112-5d50-4a79-8751-70e7c31fa7fe,TotalEnergies Duesseldorf,TotalEnergies,Hoeherweg,Duesseldorf,51.222132,6.820284,Duesseldorf
d8d18039-46e8-4e65-8815-37d83b2dc5ac,Shell Duesseldorf Ronsdorfer Str. 95,Shell,Ronsdorfer Str.,Duesseldorf,51.217023,6.818992,Duesseldorf
a51fe747-5541-45fc-a225-7e73d1b3df8a,Shell Duesseldorf Muensterstr. 328,Shell,Muensterstr.,Duesseldorf,51.252562,6.80165,Duesseldorf
005056ba-7cb6-1ed2-bceb-7e82e4910d2a,star Tankstelle,STAR,Nikolaus-Knopp-Platz,Düsseldorf,51.231963,6.723723,Duesseldorf
cd8ba6a6-6bb8-1ed6-85de-47223130c78f,JET DUESSELDORF ERKRATHER STR. 368,JET,ERKRATHER STR.,DUESSELDORF,51.2131,6.82463,Duesseldorf
d27a7d15-3fc1-4880-88bd-e981ff6ed5f9,OIL! Tankstelle Düsseldorf,OIL!,Löricker Str. 41,Düsseldorf,51.246,6.72268,Duesseldorf
ee34d5a4-be1a-2a3a-e040-0b0a3dfe5d3f,"Düsseldorf, Karl-Geusen-Str. 171a",HEM,Karl-Geusen-Str. A,Düsseldorf,51.206769,6.822315,Duesseldorf
44afad52-0417-459c-9951-8ba9457c2092,Aral Tankstelle,ARAL,Freiligrathplatz,Düsseldorf,51.265087,6.753424,Duesseldorf
2b42f1b0-407e-41cc-ad95-107668c4cdec,SB Duesseldorf St.Franziskusstr. 194,SB,St.Franziskusstr.,Duesseldorf,51.2592,6.81469,Duesseldorf
51d4b6fa-a095-1aa0-e100-80009459e03a,JET DUESSELDORF RATHER BROICH 151,JET,RATHER BROICH,DUESSELDORF,51.2554,6.82178,Duesseldorf
69d4d0be-ab2b-4e65-ac9e-2a1fca892e90,Shell Duesseldorf Koelner Landstr. 73,Shell,Koelner Landstr.,Duesseldorf,51.193808,6.813494,Duesseldorf
ff55d404-3609-48b2-b16a-ef4a9f2008a0,Elan Duesseldorf,ELAN,Dreherstr.,Duesseldorf,51.229816,6.847744,Duesseldorf
1704611a-48b0-4003-9003-e0a3ee061d4b,Sb Duesseldorf Benderstr. 119-123,SB,Benderstr.,Duesseldorf,51.23879,6.84889,Duesseldorf
e9dbe860-031d-42d2-a96c-8a958df9f764,Shell Meerbusch Neusser Str. 19b,Shell,Neusser Str.,Meerbusch,51.242918,6.698049,Duesseldorf
005056ba-7cb6-1ed2-bceb-7ef561844d2a,star Tankstelle,STAR,Oberrather Straße,Düsseldorf,51.26574,6.8258,Duesseldorf
bafaee0b-10b7-475f-abe7-2bc15d9afceb,TotalEnergies Duesseldorf,TotalEnergies,Theodorstr.,Duesseldorf,51.271852,6.816438,Duesseldorf
fa6624d4-7bb9-4b17-9e56-31e0040428d1,Shell Neuss Düsseldorferstr. 67,Shell,Düsseldorferstr.,Neuss,51.214256,6.693751,Duesseldorf
fd99c048-3b6b-4943-8b93-838daefba76b,Shell Duesseldorf Karlsruher Str. 45,Shell,Karlsruher Str.,Duesseldorf,51.197512,6.841084,Duesseldorf
eaba7fbc-709f-422d-979f-4d1e4816c6cc,PM Duesseldorf Koelner Landstr. 244,PM,Koelner Landstr.,Duesseldorf,51.184968,6.820818,Duesseldorf
30041ebf-0cd8-4b3b-ba03-f1f0aca560df,Esso Tankstelle,ESSO,TORFBRUCHSTR. 301,DUESSELDORF,51.226825,6.857289,Duesseldorf
8917c28b-b08d-4b97-8219-43ecb69079bb,Shell Duesseldorf Kieshecker Weg 256,Shell,Kieshecker Weg,Duesseldorf,51.2804,6.772591,Duesseldorf
1fe898c5-3a58-4660-aa86-eab4c751a041,bft-Station Kanidis,,Düsseldorfer Str.,Meerbusch,51.24755,6.69418,Duesseldorf
6036f1bd-e690-4518-bc99-733759d2f8c1,Esso Tankstelle,ESSO,BERGISCHE LANDSTR. 166,DUESSELDORF,51.245674,6.854814,Duesseldorf
9791361c-7a76-4175-adc9-3104bbdf3ebd,Shell Duesseldorf Niederrheinstr. 135,Shell,Niederrheinstr.,Duesseldorf,51.278118,6.741879,Duesseldorf
51d4b574-a095-1aa0-e100-80009459e03a,Supermarkt-Tankstelle NEUSS BATAVERSTR. 93,Supermarkt-Tankstelle,BATAVERSTR.,NEUSS,51.23153,6.68707,Duesseldorf
005056ba-7cb6-1ed2-bceb-a58e7779cd41,ORLEN Tankstelle,ORLEN,Kölner Straße,Neuss,51.18453,6.719202,Duesseldorf
c21ccfa9-5071-4801-a8ad-4653172bf4b6,Aral Tankstelle,ARAL,In den Kötten,Düsseldorf,51.21241,6.857821,Duesseldorf
72f7a2d4-1b77-4556-a45e-8abfb804fb3b,Esso Tankstelle,ESSO,VOLKARDEYER WEG 2,DUESSELDORF,51.281741,6.794695,Duesseldorf
c5bd15b5-5019-4421-8c85-25a21b4642e1,Elan Meerbusch,ELAN,Duesseldorfer Str.,Meerbusch,51.249692,6.690727,Duesseldorf
26093b61-a5eb-42e1-9c66-d767b8fa131c,SVG Autohof Düsseldorf Oerschbachstr.,SVG-Nordrhein eG,Oerschbachstr.,Düsseldorf,51.1891,6.8419,Duesseldorf
4c3ce577-f3db-428c-b5ff-d544c8e8349d,Aral Tankstelle,ARAL,Norfer Straße,Neuss,51.174274,6.737947,Duesseldorf
fbcdf8a7-b6ba-4ec3-ac4c-dde2f0f29934,Sb Duesseldorf Koelner Landstr. 350 A,SB,Koelner Landstr.,Duesseldorf,51.1799,6.82738,Duesseldorf
61d78973-1b05-4f36-a631-c087db30fdcc,TotalEnergies Duesseldorf,TotalEnergies,Vennhauser Allee,Duesseldorf,51.214427,6.864853,Duesseldorf
c46c827b-be21-4444-bb79-930ccc3696c8,Automatentankstelle,Markant (Tankautomat),Oerschbachstr.,Düsseldorf,51.18913,6.84608,Duesseldorf
cd8ba6a6-6699-1ee4-bced-371b423e881b,JET MEERBUSCH MOERSER STR. 70,JET,MOERSER STR.,MEERBUSCH,51.25672,6.68261,Duesseldorf
51d4b474-a095-1aa0-e100-80009459e03a,Supermarkt-Tankstelle NEUSS JAGENBERGSTR.,Supermarkt-Tankstelle,JAGENBERGSTR.,NEUSS,51.16402,6.75338,Duesseldorf
011ba4a2-c12b-4d3f-a96d-8cbf1d1e8585,AH Hohenstein,ARAL,Broichhofstrasse,Ratingen,51.29028,6.804525,Duesseldorf
0e4d959e-743d-41fd-8323-b435a0b458ba,Esso Tankstelle,ESSO,AN DER NORF 76,NEUSS,51.166441,6.734367,Duesseldorf
748b6d98-64f6-4030-86c7-26887a915eb3,Aral Tankstelle,ARAL,Münchener Straße,Düsseldorf,51.169052,6.822734,Duesseldorf
127035c1-a7c7-41db-9976-ab4cd14b7271,Aral Tankstelle,ARAL,Engelbertstraße,Neuss,51.207104,6.671111,Duesseldorf
dc7f0632-974c-4e2f-a64b-e4f3ea027b46,Esso Tankstelle,ESSO,AM SCHOENENKAMP 11,DUESSELDORF,51.18888,6.864575,Duesseldorf
51d4b6c6-a095-1aa0-e100-80009459e03a,JET NEUSS GLADBACHER STR. 27,JET,GLADBACHER STR.,NEUSS,51.21796,6.66438,Duesseldorf
51d4b60f-a095-1aa0-e100-80009459e03a,JET NEUSS JUELICHER LANDSTR. 52,JET,JUELICHER LANDSTR.,NEUSS,51.18751,6.6835,Duesseldorf
9533193d-3024-4fe2-a0c3-c6d660087112,Aral Tankstelle,ARAL,Volkardeyer Straße,Ratingen,51.288662,6.827508,Duesseldorf
cba0a43e-e52f-476a-a047-8f7138f3f646,Aral Tankstelle,ARAL,Bergheimer Straße,Neuss,51.18164,6.688258,Duesseldorf
21a4932a-9cea-4fac-bdd1-c305bf6ade43,Shell Duesseldorf Henkelstr. 306,Shell,Henkelstr.,Duesseldorf,51.179044,6.859483,Duesseldorf
1b3938ef-cd3a-499a-9a67-e73af8a56739,Shell Neuss Juelicher Land 115,Shell,Juelicher Land,Neuss,51.183771,6.678931,Duesseldorf
7e4c09ab-ab7d-4a13-af99-d043a611e410,Esso Tankstelle,ESSO,DUESSELDORFER STR. 128,RATINGEN,51.289585,6.838902,Duesseldorf
39add580-4053-4eb2-8a4a-2744c249c48c,Aral Tankstelle,ARAL,Nievenheimer Straße,Neuss,51.15772,6.731179,Duesseldorf
19c2a927-ba55-4480-9606-9388bc51ace8,Shell Neuss Bergheimer Str. 415,Shell,Bergheimer Str.,Neuss,51.173392,6.686733,Duesseldorf
529b7b56-0ff8-4f37-b116-d3b0144bf207,Aral Tankstelle,ARAL,Nürnberger Straße,Düsseldorf,51.170425,6.859408,Duesseldorf
5e3c22de-18c6-4715-aa36-bc61244fd431,Esso Tankstelle,ESSO,ARNHEIMER STR. 22,DUESSELDORF,51.303623,6.740373,Duesseldorf
9a9aabaf-adee-4180-87cb-e1a4c7fcd33e,Fricke,Tankpoint,Stadionring,Ratingen,51.2981,6.83963,Duesseldorf
9c9d07ab-515a-54aa-0bac-df556a1f654b,Tramin Tankcenter Citytank,Tramin,Hans-Böckler-Str.,Ratingen,51.294533,6.849886,Duesseldorf
5bf85d09-ea6b-4146-b23f-4b902e2e1554,Ratio Ratingen,RATIO,Daniel-Goldbach-Str.,Ratingen,51.30448,6.82067,Duesseldorf
a47189f4-0947-4601-ae8e-01c599ba3b66,Aral Tankstelle,ARAL,Gerresheimer Landstr.,Düsseldorf,51.20161,6.904797,Duesseldorf
b63d9d27-e74f-4c6e-8dfe-aa7784bba6f7,TotalEnergies Duesseldorf,TotalEnergies,Forststr.,Duesseldorf,51.168945,6.875034,Duesseldorf
005056ba-7cb6-1ed2-bceb-82ea369c0d2d,star Tankstelle,STAR,Bahnstraße,Ratingen,51.298277,6.855612,Duesseldorf
bc554df8-1200-4072-9afc-5759e749b43d,Shell Duesseldorf Caecilienstr. 30,Shell,Caecilienstr.,Duesseldorf,51.165996,6.873567,Duesseldorf
64ec825f-740c-477a-b7c2-2121154ee8a7,TotalEnergies Erkrath,TotalEnergies,Kirchstr.,Erkrath,51.223767,6.916481,Duesseldorf
cddf460c-8c09-4a30-b2ce-b120be13b040,Shell Kaarst Girmes Kreuz Str. 92,Shell,Girmes Kreuz Str.,Kaarst,51.21812,6.63103,Duesseldorf
79fb1f24-bebb-489e-841f-728f9053b555,TotalEnergies Ratingen,TotalEnergies,Homberger Str.,Ratingen,51.295966,6.86676,Duesseldorf
61f82d94-1280-4fbe-9c36-e3c40d6967ea,Aral Tankstelle,ARAL,Bergische Landstraße,Düsseldorf,51.26051,6.908724,Duesseldorf
d08f7052-f3cf-4374-b96b-ee46b55adfcd,Shell Meerbusch Xantener Str. 49,Shell,Xantener Str.,Meerbusch,51.285218,6.659646,Duesseldorf
2387601d-b2a5-4660-a8a0-a101cb391b49,Sb Meerbusch Meerbuscher Str. 196,SB,Meerbuscher Str.,Meerbusch,51.267024,6.640451,Duesseldorf
005056ba-7cb6-1ed2-bceb-91906e8e8d35,star Tankstelle,STAR,Maximilianstraße,Neuss,51.163644,6.665672,Duesseldorf
9266bc0b-6912-628d-d843-3c53b66d6195,Tramin Tankstelle Bilgin,Tramin,Meerbuscherstr.,Meerbusch,51.267893,6.638916,Duesseldorf
1a3afe4f-3a92-49ac-a453-7bcdf0c4f47b,OIL! Tankstelle Düsseldorf,OIL!,Angermunder Straße 130,Düsseldorf,51.32315,6.76993,Duesseldorf
17c21cb7-a925-450a-81be-3057f362ae0c,Shell Dormagen Duesseldorfer Str. 124,Shell,Duesseldorfer Str.,Dormagen,51.133959,6.803164,Duesseldorf
cfec89a4-d33a-4b59-a9d2-b115333e1d77,Shell Kaarst Mittelstr. 3,Shell,Mittelstr.,Kaarst,51.232602,6.617761,Duesseldorf
9f2b85c2-f137-4f96-b4e4-240bd3bfdc8b,Esso Tankstelle,ESSO,UERDINGER STR. 8,MEERBUSCH,51.303487,6.671054,Duesseldorf
005056ba-7cb6-1ed2-bceb-8692043d4d30,star Tankstelle,STAR,Neersener Straße,Kaarst,51.221852,6.611537,Duesseldorf
005056ba-7cb6-1ed2-bceb-683fd2c3cd1f,star Tankstelle,STAR,Am Wahler Berg,Dormagen,51.127925,6.807114,Duesseldorf
a84e1f3f-768a-4106-b77e-3697a0f96a8e,Esso Tankstelle,ESSO,UERDINGER STR. 125,MEERBUSCH,51.310723,6.678184,Duesseldorf
877b21e5-a5f0-4d63-9979-039818867d14,Nievenheim West,TOTAL,BAB A57,Dormagen,51.12398,6.795773,Duesseldorf
ac7a9102-6cc9-421c-8dab-e9f0e28d38da,SB Hilden Herder Str. 44,SB,Herder Str.,Hilden,51.17835,6.921195,Duesseldorf
e505835b-db69-4122-83fd-c4eb6f301b9f,Aral Tankstelle,ARAL,Kaarster Straße,Kaarst,51.218433,6.605988,Duesseldorf
ceffecbd-b742-418c-a189-9c79fb2aa623,Shell Dormagen A57 Nievenheim Ost,Shell,A57 Nievenheim Ost,Dormagen,51.123448,6.797595,Duesseldorf
005056ba-7cb6-1ed2-bceb-847de2f10d2e,star Tankstelle,STAR,Novesiastraße,Kaarst,51.196251,6.612436,Duesseldorf
90c3884d-9008-46e9-9379-c1061c0dee87,Shell Erkrath Max-Planck-Str. 81,Shell,Max-Planck-Str.,Erkrath,51.200445,6.93931,Duesseldorf
